iter	Passed	Remaining
7896	59166	15756
7897	59173	15748
7898	59179	15740
7899	59186	15733
7900	59193	15725
7901	59200	15717
7902	59206	15710
7903	59215	15702
7904	59223	15695
7905	59230	15687
7906	59238	15680
7907	59246	15673
7908	59254	15665
7909	59261	15658
7910	59269	15650
7911	59277	15643
7912	59284	15635
7913	59290	15628
7914	59296	15620
7915	59303	15612
7916	59309	15604
7917	59316	15596
7918	59322	15589
7919	59329	15581
7920	59335	15573
7921	59343	15566
7922	59350	15558
7923	59356	15550
7924	59364	15543
7925	59372	15536
7926	59380	15528
7927	59386	15520
7928	59392	15512
7929	59399	15505
7930	59405	15497
7931	59411	15489
7932	59418	15481
7933	59424	15474
7934	59430	15466
7935	59437	15458
7936	59443	15450
7937	59449	15442
7938	59456	15435
7939	59463	15427
7940	59469	15419
7941	59476	15411
7942	59482	15404
7943	59489	15396
7944	59496	15388
7945	59502	15381
7946	59509	15373
7947	59516	15365
7948	59522	15358
7949	59529	15350
7950	59535	15342
7951	59542	15334
7952	59548	15327
7953	59555	15319
7954	59562	15311
7955	59568	15304
7956	59575	15296
7957	59583	15288
7958	59589	15281
7959	59596	15273
7960	59603	15265
7961	59609	15257
7962	59616	15250
7963	59622	15242
7964	59629	15234
7965	59636	15227
7966	59642	15219
7967	59648	15211
7968	59654	15203
7969	59661	15195
7970	59667	15188
7971	59673	15180
7972	59676	15171
7973	59682	15163
7974	59689	15156
7975	59695	15148
7976	59702	15140
7977	59709	15133
7978	59715	15125
7979	59722	15117
7980	59728	15109
7981	59735	15102
7982	59741	15094
7983	59747	15086
7984	59755	15079
7985	59762	15071
7986	59771	15064
7987	59777	15056
7988	59784	15048
7989	59792	15041
7990	59800	15034
7991	59807	15026
7992	59814	15019
7993	59822	15011
7994	59829	15004
7995	59837	14996
7996	59844	14989
7997	59851	14981
7998	59858	14973
7999	59865	14966
8000	59874	14959
8001	59881	14951
8002	59890	14944
8003	59898	14937
8004	59906	14929
8005	59915	14922
8006	59921	14914
8007	59929	14907
8008	59937	14900
8009	59943	14892
8010	59951	14885
8011	59959	14877
8012	59967	14870
8013	59973	14862
8014	59980	14854
8015	59988	14847
8016	59995	14839
8017	60001	14832
8018	60009	14824
8019	60016	14816
8020	60023	14809
8021	60030	14801
8022	60037	14794
8023	60045	14786
8024	60052	14779
8025	60059	14771
8026	60066	14764
8027	60074	14756
8028	60082	14749
8029	60088	14741
8030	60095	14734
8031	60102	14726
8032	60109	14718
8033	60117	14711
8034	60124	14703
8035	60131	14696
8036	60138	14688
8037	60145	14680
8038	60151	14673
8039	60159	14665
8040	60165	14657
8041	60173	14650
8042	60179	14642
8043	60186	14635
8044	60193	14627
8045	60201	14620
8046	60208	14612
8047	60212	14604
8048	60219	14596
8049	60226	14589
8050	60230	14580
8051	60236	14572
8052	60243	14565
8053	60252	14558
8054	60259	14550
8055	60266	14543
8056	60273	14535
8057	60280	14527
8058	60284	14519
8059	60291	14511
8060	60298	14504
8061	60306	14496
8062	60313	14489
8063	60320	14481
8064	60328	14474
8065	60335	14466
8066	60342	14459
8067	60349	14451
8068	60356	14443
8069	60363	14436
8070	60371	14429
8071	60379	14421
8072	60388	14414
8073	60396	14407
8074	60403	14399
8075	60410	14391
8076	60417	14384
8077	60424	14376
8078	60431	14369
8079	60438	14361
8080	60446	14354
8081	60453	14346
8082	60460	14339
8083	60467	14331
8084	60474	14323
8085	60482	14316
8086	60487	14308
8087	60491	14300
8088	60498	14292
8089	60504	14284
8090	60512	14277
8091	60518	14269
8092	60524	14261
8093	60531	14254
8094	60537	14246
8095	60543	14238
8096	60549	14230
8097	60556	14223
8098	60563	14215
8099	60569	14207
8100	60576	14200
8101	60585	14192
8102	60592	14185
8103	60600	14177
8104	60609	14170
8105	60617	14163
8106	60624	14155
8107	60632	14148
8108	60639	14141
8109	60647	14133
8110	60655	14126
8111	60662	14118
8112	60669	14111
8113	60677	14103
8114	60684	14096
8115	60691	14088
8116	60698	14080
8117	60705	14073
8118	60711	14065
8119	60718	14057
8120	60724	14050
8121	60730	14042
8122	60736	14034
8123	60744	14027
8124	60751	14019
8125	60756	14011
8126	60761	14003
8127	60768	13995
8128	60776	13988
8129	60783	13980
8130	60790	13973
8131	60797	13965
8132	60804	13958
8133	60811	13950
8134	60818	13943
8135	60826	13935
8136	60833	13928
8137	60840	13920
8138	60847	13912
8139	60855	13905
8140	60863	13898
8141	60870	13890
8142	60878	13883
8143	60886	13875
8144	60892	13868
8145	60900	13860
8146	60908	13853
8147	60915	13845
8148	60922	13838
8149	60930	13830
8150	60937	13823
8151	60944	13815
8152	60952	13808
8153	60960	13801
8154	60967	13793
8155	60975	13785
8156	60982	13778
8157	60992	13771
8158	61000	13764
8159	61009	13756
8160	61016	13749
8161	61024	13742
8162	61032	13734
8163	61040	13727
8164	61048	13720
8165	61055	13712
8166	61062	13704
8167	61070	13697
8168	61077	13689
8169	61085	13682
8170	61093	13675
8171	61101	13667
8172	61109	13660
8173	61117	13653
8174	61123	13645
8175	61130	13637
8176	61138	13630
8177	61145	13622
8178	61152	13615
8179	61161	13607
8180	61168	13600
8181	61177	13593
8182	61184	13585
8183	61191	13578
8184	61198	13570
8185	61204	13562
8186	61211	13555
8187	61218	13547
8188	61224	13539
8189	61231	13532
8190	61238	13524
8191	61245	13517
8192	61254	13509
8193	61261	13502
8194	61269	13495
8195	61276	13487
8196	61283	13479
8197	61290	13472
8198	61297	13464
8199	61304	13457
8200	61311	13449
8201	61319	13442
8202	61327	13434
8203	61333	13427
8204	61341	13419
8205	61348	13412
8206	61355	13404
8207	61362	13396
8208	61369	13389
8209	61376	13381
8210	61383	13374
8211	61390	13366
8212	61396	13358
8213	61403	13351
8214	61410	13343
8215	61417	13335
8216	61423	13328
8217	61430	13320
8218	61436	13312
8219	61443	13305
8220	61450	13297
8221	61457	13290
8222	61464	13282
8223	61470	13274
8224	61476	13267
8225	61483	13259
8226	61490	13251
8227	61497	13244
8228	61503	13236
8229	61510	13228
8230	61517	13221
8231	61523	13213
8232	61529	13205
8233	61536	13198
8234	61544	13190
8235	61550	13182
8236	61557	13175
8237	61563	13167
8238	61569	13159
8239	61576	13152
8240	61584	13144
8241	61590	13137
8242	61597	13129
8243	61603	13121
8244	61609	13113
8245	61616	13106
8246	61623	13098
8247	61630	13091
8248	61637	13083
8249	61643	13075
8250	61650	13068
8251	61655	13060
8252	61662	13052
8253	61669	13045
8254	61676	13037
8255	61683	13030
8256	61690	13022
8257	61697	13014
8258	61701	13006
8259	61708	12999
8260	61716	12991
8261	61723	12984
8262	61731	12976
8263	61738	12969
8264	61745	12961
8265	61753	12954
8266	61760	12946
8267	61769	12939
8268	61777	12932
8269	61784	12924
8270	61792	12917
8271	61798	12909
8272	61805	12901
8273	61812	12894
8274	61820	12886
8275	61827	12879
8276	61836	12872
8277	61843	12864
8278	61851	12857
8279	61858	12849
8280	61866	12842
8281	61873	12834
8282	61882	12827
8283	61890	12820
8284	61897	12812
8285	61905	12805
8286	61913	12798
8287	61921	12790
8288	61928	12783
8289	61936	12775
8290	61942	12768
8291	61950	12760
8292	61956	12752
8293	61964	12745
8294	61973	12738
8295	61979	12730
8296	61987	12723
8297	61994	12715
8298	62000	12707
8299	62007	12700
8300	62014	12692
8301	62020	12685
8302	62027	12677
8303	62033	12669
8304	62040	12662
8305	62047	12654
8306	62053	12646
8307	62060	12639
8308	62067	12631
8309	62076	12624
8310	62083	12616
8311	62091	12609
8312	62099	12602
8313	62106	12594
8314	62114	12587
8315	62122	12579
8316	62129	12572
8317	62137	12564
8318	62145	12557
8319	62154	12550
8320	62161	12542
8321	62168	12535
8322	62176	12527
8323	62183	12520
8324	62190	12512
8325	62199	12505
8326	62207	12498
8327	62214	12490
8328	62221	12483
8329	62229	12475
8330	62235	12468
8331	62242	12460
8332	62249	12452
8333	62256	12445
8334	62264	12437
8335	62273	12430
8336	62281	12423
8337	62289	12416
8338	62296	12408
8339	62303	12400
8340	62311	12393
8341	62317	12385
8342	62325	12378
8343	62332	12370
8344	62340	12363
8345	62347	12356
8346	62355	12348
8347	62362	12341
8348	62369	12333
8349	62377	12325
8350	62383	12318
8351	62390	12310
8352	62396	12303
8353	62403	12295
8354	62410	12287
8355	62416	12280
8356	62424	12272
8357	62431	12265
8358	62438	12257
8359	62442	12249
8360	62450	12242
8361	62456	12234
8362	62464	12226
8363	62471	12219
8364	62478	12211
8365	62484	12204
8366	62491	12196
8367	62499	12189
8368	62506	12181
8369	62513	12174
8370	62520	12166
8371	62527	12159
8372	62534	12151
8373	62541	12143
8374	62548	12136
8375	62555	12128
8376	62562	12121
8377	62569	12113
8378	62576	12105
8379	62582	12098
8380	62589	12090
8381	62596	12083
8382	62603	12075
8383	62610	12067
8384	62617	12060
8385	62623	12052
8386	62630	12045
8387	62638	12037
8388	62644	12030
8389	62651	12022
8390	62659	12015
8391	62666	12007
8392	62673	12000
8393	62681	11992
8394	62688	11985
8395	62694	11977
8396	62702	11969
8397	62708	11962
8398	62716	11954
8399	62724	11947
8400	62731	11940
8401	62738	11932
8402	62745	11924
8403	62752	11917
8404	62759	11909
8405	62767	11902
8406	62775	11894
8407	62784	11887
8408	62791	11880
8409	62798	11872
8410	62805	11865
8411	62812	11857
8412	62819	11850
8413	62825	11842
8414	62832	11834
8415	62838	11827
8416	62845	11819
8417	62852	11811
8418	62858	11804
8419	62865	11796
8420	62872	11789
8421	62878	11781
8422	62884	11773
8423	62891	11766
8424	62898	11758
8425	62904	11750
8426	62911	11743
8427	62918	11735
8428	62924	11727
8429	62931	11720
8430	62938	11712
8431	62946	11705
8432	62954	11698
8433	62961	11690
8434	62969	11683
8435	62976	11675
8436	62984	11668
8437	62992	11660
8438	63000	11653
8439	63008	11646
8440	63015	11638
8441	63023	11631
8442	63029	11623
8443	63036	11615
8444	63042	11608
8445	63048	11600
8446	63057	11593
8447	63064	11585
8448	63071	11578
8449	63078	11570
8450	63086	11563
8451	63092	11555
8452	63099	11548
8453	63106	11540
8454	63113	11532
8455	63120	11525
8456	63127	11517
8457	63134	11510
8458	63141	11502
8459	63148	11495
8460	63156	11487
8461	63165	11480
8462	63172	11473
8463	63179	11465
8464	63186	11457
8465	63193	11450
8466	63200	11442
8467	63207	11435
8468	63214	11427
8469	63222	11420
8470	63231	11413
8471	63238	11405
8472	63246	11398
8473	63256	11391
8474	63264	11383
8475	63271	11376
8476	63279	11368
8477	63287	11361
8478	63296	11354
8479	63304	11347
8480	63312	11339
8481	63320	11332
8482	63328	11324
8483	63335	11317
8484	63342	11309
8485	63352	11302
8486	63359	11295
8487	63368	11288
8488	63376	11280
8489	63384	11273
8490	63393	11266
8491	63400	11258
8492	63408	11251
8493	63416	11243
8494	63423	11236
8495	63431	11228
8496	63438	11221
8497	63446	11213
8498	63453	11206
8499	63460	11198
8500	63467	11191
8501	63474	11183
8502	63481	11176
8503	63487	11168
8504	63495	11161
8505	63503	11153
8506	63511	11146
8507	63518	11138
8508	63525	11131
8509	63533	11123
8510	63542	11116
8511	63550	11109
8512	63557	11101
8513	63566	11094
8514	63574	11087
8515	63583	11080
8516	63589	11072
8517	63596	11064
8518	63603	11057
8519	63612	11050
8520	63619	11042
8521	63627	11035
8522	63633	11027
8523	63640	11019
8524	63647	11012
8525	63655	11004
8526	63662	10997
8527	63669	10989
8528	63676	10982
8529	63684	10974
8530	63690	10967
8531	63697	10959
8532	63704	10952
8533	63711	10944
8534	63718	10937
8535	63725	10929
8536	63732	10922
8537	63739	10914
8538	63746	10906
8539	63752	10899
8540	63759	10891
8541	63766	10884
8542	63773	10876
8543	63780	10868
8544	63787	10861
8545	63793	10853
8546	63801	10846
8547	63809	10838
8548	63816	10831
8549	63824	10824
8550	63831	10816
8551	63838	10808
8552	63845	10801
8553	63852	10793
8554	63860	10786
8555	63868	10779
8556	63876	10771
8557	63884	10764
8558	63893	10757
8559	63900	10749
8560	63906	10741
8561	63913	10734
8562	63920	10726
8563	63927	10719
8564	63934	10711
8565	63941	10704
8566	63948	10696
8567	63955	10689
8568	63962	10681
8569	63970	10674
8570	63976	10666
8571	63983	10658
8572	63990	10651
8573	63997	10643
8574	64004	10636
8575	64011	10628
8576	64019	10621
8577	64026	10613
8578	64033	10606
8579	64040	10598
8580	64048	10591
8581	64057	10584
8582	64064	10576
8583	64073	10569
8584	64081	10562
8585	64088	10554
8586	64094	10546
8587	64101	10539
8588	64108	10531
8589	64114	10524
8590	64120	10516
8591	64128	10508
8592	64136	10501
8593	64143	10493
8594	64149	10486
8595	64155	10478
8596	64162	10471
8597	64169	10463
8598	64176	10456
8599	64183	10448
8600	64189	10440
8601	64195	10433
8602	64202	10425
8603	64208	10417
8604	64214	10410
8605	64221	10402
8606	64228	10394
8607	64234	10387
8608	64240	10379
8609	64247	10372
8610	64254	10364
8611	64264	10357
8612	64270	10349
8613	64276	10342
8614	64283	10334
8615	64290	10327
8616	64297	10319
8617	64303	10311
8618	64309	10304
8619	64315	10296
8620	64322	10288
8621	64328	10281
8622	64335	10273
8623	64341	10265
8624	64347	10258
8625	64353	10250
8626	64360	10243
8627	64367	10235
8628	64373	10227
8629	64376	10219
8630	64381	10211
8631	64388	10204
8632	64394	10196
8633	64401	10189
8634	64407	10181
8635	64413	10173
8636	64418	10165
8637	64425	10158
8638	64431	10150
8639	64437	10142
8640	64443	10135
8641	64449	10127
8642	64455	10119
8643	64461	10112
8644	64467	10104
8645	64473	10096
8646	64479	10089
8647	64485	10081
8648	64491	10073
8649	64497	10066
8650	64503	10058
8651	64509	10050
8652	64515	10043
8653	64521	10035
8654	64527	10027
8655	64533	10020
8656	64539	10012
8657	64545	10004
8658	64551	9996
8659	64557	9989
8660	64563	9981
8661	64569	9973
8662	64575	9966
8663	64582	9958
8664	64587	9950
8665	64594	9943
8666	64622	9939
8667	64628	9931
8668	64633	9923
8669	64639	9915
8670	64645	9908
8671	64652	9900
8672	64658	9893
8673	64660	9884
8674	64666	9877
8675	64673	9869
8676	64679	9861
8677	64685	9854
8678	64691	9846
8679	64697	9838
8680	64703	9831
8681	64709	9823
8682	64715	9815
8683	64721	9808
8684	64727	9800
8685	64733	9792
8686	64739	9785
8687	64745	9777
8688	64751	9769
8689	64757	9762
8690	64763	9754
8691	64768	9746
8692	64774	9738
8693	64779	9731
8694	64785	9723
8695	64792	9715
8696	64798	9708
8697	64804	9700
8698	64810	9692
8699	64817	9685
8700	64824	9677
8701	64831	9670
8702	64837	9662
8703	64844	9655
8704	64850	9647
8705	64858	9640
8706	64864	9632
8707	64870	9624
8708	64877	9617
8709	64883	9609
8710	64890	9602
8711	64897	9594
8712	64903	9586
8713	64909	9579
8714	64915	9571
8715	64921	9563
8716	64928	9556
8717	64935	9548
8718	64941	9541
8719	64947	9533
8720	64954	9526
8721	64960	9518
8722	64966	9510
8723	64972	9503
8724	64979	9495
8725	64985	9487
8726	64991	9480
8727	64997	9472
8728	65003	9464
8729	65005	9456
8730	65011	9448
8731	65017	9441
8732	65022	9433
8733	65028	9425
8734	65034	9418
8735	65040	9410
8736	65046	9402
8737	65052	9395
8738	65057	9387
8739	65064	9380
8740	65070	9372
8741	65077	9364
8742	65083	9357
8743	65089	9349
8744	65096	9342
8745	65102	9334
8746	65109	9326
8747	65115	9319
8748	65122	9311
8749	65127	9303
8750	65133	9296
8751	65140	9288
8752	65146	9281
8753	65152	9273
8754	65158	9265
8755	65165	9258
8756	65172	9250
8757	65179	9243
8758	65185	9235
8759	65191	9228
8760	65197	9220
8761	65203	9212
8762	65208	9204
8763	65214	9197
8764	65220	9189
8765	65226	9182
8766	65232	9174
8767	65237	9166
8768	65243	9158
8769	65249	9151
8770	65255	9143
8771	65260	9135
8772	65266	9128
8773	65272	9120
8774	65277	9112
8775	65283	9105
8776	65289	9097
8777	65294	9089
8778	65300	9082
8779	65306	9074
8780	65312	9066
8781	65315	9058
8782	65320	9051
8783	65326	9043
8784	65331	9035
8785	65337	9027
8786	65342	9020
8787	65348	9012
8788	65354	9004
8789	65358	8996
8790	65363	8989
8791	65368	8981
8792	65374	8973
8793	65379	8966
8794	65385	8958
8795	65391	8950
8796	65396	8943
8797	65416	8937
8798	65422	8929
8799	65428	8922
8800	65434	8914
8801	65439	8906
8802	65445	8899
8803	65453	8891
8804	65459	8884
8805	65465	8876
8806	65471	8868
8807	65477	8861
8808	65484	8853
8809	65491	8846
8810	65497	8838
8811	65502	8830
8812	65509	8823
8813	65514	8815
8814	65521	8808
8815	65527	8800
8816	65533	8792
8817	65539	8785
8818	65545	8777
8819	65552	8770
8820	65558	8762
8821	65565	8754
8822	65571	8747
8823	65577	8739
8824	65583	8732
8825	65590	8724
8826	65596	8717
8827	65602	8709
8828	65607	8701
8829	65613	8693
8830	65619	8686
8831	65625	8678
8832	65631	8671
8833	65637	8663
8834	65644	8655
8835	65650	8648
8836	65657	8640
8837	65664	8633
8838	65670	8625
8839	65676	8618
8840	65682	8610
8841	65689	8603
8842	65696	8595
8843	65703	8588
8844	65710	8580
8845	65718	8573
8846	65727	8566
8847	65735	8558
8848	65741	8551
8849	65748	8543
8850	65754	8535
8851	65763	8528
8852	65769	8521
8853	65776	8513
8854	65782	8506
8855	65788	8498
8856	65794	8490
8857	65799	8483
8858	65805	8475
8859	65812	8467
8860	65817	8460
8861	65823	8452
8862	65829	8445
8863	65835	8437
8864	65841	8429
8865	65847	8422
8866	65853	8414
8867	65859	8406
8868	65865	8399
8869	65871	8391
8870	65876	8383
8871	65881	8376
8872	65888	8368
8873	65893	8361
8874	65898	8353
8875	65904	8345
8876	65910	8338
8877	65916	8330
8878	65922	8322
8879	65927	8315
8880	65933	8307
8881	65939	8299
8882	65944	8292
8883	65950	8284
8884	65956	8277
8885	65962	8269
8886	65967	8261
8887	65972	8254
8888	65978	8246
8889	65984	8238
8890	65989	8231
8891	65995	8223
8892	66000	8215
8893	66006	8208
8894	66011	8200
8895	66017	8192
8896	66023	8185
8897	66028	8177
8898	66034	8169
8899	66040	8162
8900	66046	8154
8901	66051	8147
8902	66057	8139
8903	66063	8131
8904	66068	8124
8905	66074	8116
8906	66080	8108
8907	66086	8101
8908	66092	8093
8909	66099	8086
8910	66104	8078
8911	66110	8070
8912	66116	8063
8913	66122	8055
8914	66128	8048
8915	66134	8040
8916	66140	8032
8917	66145	8025
8918	66151	8017
8919	66157	8010
8920	66162	8002
8921	66168	7994
8922	66174	7987
8923	66179	7979
8924	66185	7971
8925	66191	7964
8926	66197	7956
8927	66203	7949
8928	66208	7941
8929	66214	7933
8930	66220	7926
8931	66225	7918
8932	66231	7911
8933	66238	7903
8934	66244	7895
8935	66250	7888
8936	66256	7880
8937	66262	7873
8938	66267	7865
8939	66273	7857
8940	66278	7850
8941	66285	7842
8942	66290	7835
8943	66297	7827
8944	66302	7819
8945	66308	7812
8946	66314	7804
8947	66320	7797
8948	66325	7789
8949	66331	7781
8950	66336	7774
8951	66342	7766
8952	66347	7758
8953	66353	7751
8954	66358	7743
8955	66364	7736
8956	66370	7728
8957	66375	7720
8958	66381	7713
8959	66386	7705
8960	66391	7697
8961	66397	7690
8962	66402	7682
8963	66408	7675
8964	66414	7667
8965	66420	7659
8966	66425	7652
8967	66431	7644
8968	66437	7637
8969	66442	7629
8970	66448	7621
8971	66453	7614
8972	66459	7606
8973	66471	7599
8974	66477	7592
8975	66482	7584
8976	66488	7576
8977	66493	7569
8978	66498	7561
8979	66504	7553
8980	66510	7546
8981	66515	7538
8982	66521	7531
8983	66526	7523
8984	66532	7515
8985	66538	7508
8986	66543	7500
8987	66548	7493
8988	66554	7485
8989	66560	7477
8990	66566	7470
8991	66572	7462
8992	66577	7455
8993	66583	7447
8994	66590	7440
8995	66595	7432
8996	66600	7424
8997	66606	7417
8998	66611	7409
8999	66617	7401
9000	66622	7394
9001	66627	7386
9002	66632	7378
9003	66637	7371
9004	66643	7363
9005	66648	7356
9006	66654	7348
9007	66659	7340
9008	66665	7333
9009	66671	7325
9010	66676	7318
9011	66682	7310
9012	66688	7302
9013	66693	7295
9014	66699	7287
9015	66705	7280
9016	66711	7272
9017	66716	7265
9018	66729	7258
9019	66733	7250
9020	66737	7242
9021	66743	7235
9022	66748	7227
9023	66754	7219
9024	66760	7212
9025	66765	7204
9026	66771	7197
9027	66776	7189
9028	66782	7181
9029	66788	7174
9030	66794	7166
9031	66799	7159
9032	66805	7151
9033	66810	7144
9034	66816	7136
9035	66822	7128
9036	66827	7121
9037	66833	7113
9038	66838	7106
9039	66844	7098
9040	66849	7090
9041	66855	7083
9042	66861	7075
9043	66866	7068
9044	66872	7060
9045	66877	7052
9046	66883	7045
9047	66889	7037
9048	66894	7030
9049	66900	7022
9050	66906	7015
9051	66912	7007
9052	66918	7000
9053	66923	6992
9054	66929	6984
9055	66934	6977
9056	66940	6969
9057	66946	6962
9058	66952	6954
9059	66957	6947
9060	66963	6939
9061	66968	6931
9062	66973	6924
9063	66979	6916
9064	66985	6909
9065	66990	6901
9066	66995	6893
9067	67001	6886
9068	67006	6878
9069	67012	6871
9070	67018	6863
9071	67024	6856
9072	67029	6848
9073	67035	6841
9074	67041	6833
9075	67047	6825
9076	67053	6818
9077	67058	6810
9078	67064	6803
9079	67070	6795
9080	67075	6788
9081	67081	6780
9082	67087	6772
9083	67093	6765
9084	67098	6757
9085	67104	6750
9086	67109	6742
9087	67115	6735
9088	67120	6727
9089	67126	6720
9090	67132	6712
9091	67137	6704
9092	67143	6697
9093	67149	6689
9094	67155	6682
9095	67161	6674
9096	67167	6667
9097	67172	6659
9098	67178	6652
9099	67184	6644
9100	67190	6637
9101	67196	6629
9102	67201	6621
9103	67207	6614
9104	67212	6606
9105	67218	6599
9106	67224	6591
9107	67229	6584
9108	67235	6576
9109	67241	6569
9110	67246	6561
9111	67252	6554
9112	67257	6546
9113	67263	6538
9114	67268	6531
9115	67274	6523
9116	67280	6516
9117	67285	6508
9118	67290	6501
9119	67296	6493
9120	67302	6486
9121	67308	6478
9122	67313	6470
9123	67319	6463
9124	67324	6455
9125	67330	6448
9126	67336	6440
9127	67342	6433
9128	67348	6425
9129	67354	6418
9130	67360	6410
9131	67366	6403
9132	67372	6395
9133	67377	6388
9134	67383	6380
9135	67389	6373
9136	67395	6365
9137	67400	6357
9138	67406	6350
9139	67411	6342
9140	67416	6335
9141	67422	6327
9142	67428	6320
9143	67434	6312
9144	67440	6305
9145	67445	6297
9146	67451	6290
9147	67457	6282
9148	67463	6275
9149	67468	6267
9150	67474	6260
9151	67479	6252
9152	67485	6244
9153	67490	6237
9154	67496	6229
9155	67501	6222
9156	67507	6214
9157	67513	6207
9158	67519	6199
9159	67525	6192
9160	67530	6184
9161	67533	6176
9162	67539	6169
9163	67545	6161
9164	67550	6154
9165	67555	6146
9166	67561	6139
9167	67567	6131
9168	67572	6124
9169	67578	6116
9170	67585	6109
9171	67590	6101
9172	67596	6094
9173	67602	6086
9174	67608	6079
9175	67614	6071
9176	67619	6064
9177	67625	6056
9178	67631	6049
9179	67634	6041
9180	67640	6033
9181	67646	6026
9182	67651	6018
9183	67657	6011
9184	67662	6003
9185	67668	5996
9186	67674	5988
9187	67680	5981
9188	67685	5973
9189	67691	5966
9190	67697	5958
9191	67702	5951
9192	67708	5943
9193	67714	5936
9194	67720	5928
9195	67726	5921
9196	67732	5913
9197	67738	5906
9198	67744	5898
9199	67750	5891
9200	67751	5883
9201	67756	5875
9202	67762	5868
9203	67768	5860
9204	67773	5853
9205	67778	5845
9206	67784	5838
9207	67790	5830
9208	67796	5823
9209	67802	5815
9210	67807	5808
9211	67813	5800
9212	67819	5793
9213	67825	5785
9214	67831	5778
9215	67836	5770
9216	67842	5763
9217	67847	5755
9218	67850	5748
9219	67855	5740
9220	67861	5732
9221	67866	5725
9222	67872	5717
9223	67878	5710
9224	67884	5702
9225	67889	5695
9226	67895	5688
9227	67900	5680
9228	67906	5672
9229	67911	5665
9230	67917	5657
9231	67922	5650
9232	67928	5642
9233	67933	5635
9234	67939	5627
9235	67945	5620
9236	67950	5612
9237	67956	5605
9238	67961	5597
9239	67967	5590
9240	67973	5582
9241	67978	5575
9242	67985	5567
9243	67991	5560
9244	67996	5552
9245	68002	5545
9246	68007	5538
9247	68013	5530
9248	68018	5522
9249	68024	5515
9250	68030	5508
9251	68035	5500
9252	68041	5493
9253	68046	5485
9254	68052	5477
9255	68057	5470
9256	68063	5463
9257	68069	5455
9258	68075	5448
9259	68080	5440
9260	68086	5433
9261	68092	5425
9262	68098	5418
9263	68104	5410
9264	68110	5403
9265	68116	5395
9266	68121	5388
9267	68127	5380
9268	68133	5373
9269	68139	5365
9270	68145	5358
9271	68150	5350
9272	68156	5343
9273	68161	5335
9274	68167	5328
9275	68173	5321
9276	68179	5313
9277	68184	5306
9278	68190	5298
9279	68196	5291
9280	68201	5283
9281	68207	5276
9282	68212	5268
9283	68218	5261
9284	68223	5253
9285	68230	5246
9286	68235	5238
9287	68241	5231
9288	68247	5223
9289	68252	5216
9290	68258	5208
9291	68263	5201
9292	68269	5193
9293	68274	5186
9294	68280	5178
9295	68286	5171
9296	68291	5163
9297	68297	5156
9298	68303	5148
9299	68309	5141
9300	68314	5134
9301	68320	5126
9302	68326	5119
9303	68332	5111
9304	68338	5104
9305	68343	5096
9306	68349	5089
9307	68355	5081
9308	68360	5074
9309	68366	5066
9310	68371	5059
9311	68377	5051
9312	68383	5044
9313	68388	5037
9314	68394	5029
9315	68400	5022
9316	68405	5014
9317	68411	5007
9318	68417	4999
9319	68423	4992
9320	68428	4984
9321	68434	4977
9322	68439	4969
9323	68445	4962
9324	68450	4954
9325	68456	4947
9326	68462	4939
9327	68467	4932
9328	68473	4925
9329	68479	4917
9330	68485	4910
9331	68490	4902
9332	68496	4895
9333	68501	4887
9334	68507	4880
9335	68512	4872
9336	68516	4865
9337	68522	4857
9338	68528	4850
9339	68534	4842
9340	68541	4835
9341	68547	4828
9342	68552	4820
9343	68558	4813
9344	68563	4805
9345	68569	4798
9346	68575	4790
9347	68581	4783
9348	68587	4775
9349	68591	4768
9350	68593	4760
9351	68599	4753
9352	68604	4745
9353	68610	4738
9354	68616	4730
9355	68621	4723
9356	68627	4715
9357	68633	4708
9358	68639	4701
9359	68645	4693
9360	68650	4686
9361	68656	4678
9362	68662	4671
9363	68667	4663
9364	68673	4656
9365	68678	4648
9366	68684	4641
9367	68690	4634
9368	68695	4626
9369	68701	4619
9370	68707	4611
9371	68713	4604
9372	68720	4596
9373	68722	4589
9374	68728	4581
9375	68731	4574
9376	68737	4566
9377	68743	4559
9378	68745	4551
9379	68750	4544
9380	68756	4536
9381	68762	4529
9382	68767	4521
9383	68773	4514
9384	68779	4507
9385	68784	4499
9386	68790	4492
9387	68796	4484
9388	68802	4477
9389	68807	4469
9390	68813	4462
9391	68819	4455
9392	68824	4447
9393	68830	4440
9394	68836	4432
9395	68841	4425
9396	68846	4417
9397	68852	4410
9398	68858	4403
9399	68863	4395
9400	68869	4388
9401	68874	4380
9402	68880	4373
9403	68886	4365
9404	68892	4358
9405	68897	4350
9406	68903	4343
9407	68908	4336
9408	68914	4328
9409	68919	4321
9410	68925	4313
9411	68931	4306
9412	68937	4298
9413	68942	4291
9414	68948	4284
9415	68954	4276
9416	68960	4269
9417	68966	4261
9418	68972	4254
9419	68977	4247
9420	68983	4239
9421	68989	4232
9422	68994	4224
9423	69000	4217
9424	69005	4209
9425	69011	4202
9426	69016	4195
9427	69022	4187
9428	69028	4180
9429	69034	4172
9430	69039	4165
9431	69044	4157
9432	69050	4150
9433	69056	4143
9434	69061	4135
9435	69067	4128
9436	69073	4120
9437	69079	4113
9438	69085	4106
9439	69090	4098
9440	69096	4091
9441	69101	4083
9442	69107	4076
9443	69113	4068
9444	69119	4061
9445	69125	4054
9446	69131	4046
9447	69137	4039
9448	69143	4031
9449	69148	4024
